category_genre,categoryId,category_name
小カテゴリ,46-596-1832,タイスキ
小カテゴリ,46-596-1833,サテ
小カテゴリ,46-596-1834,ヤムウンセン
小カテゴリ,46-596-1835,その他のタイ料理
小カテゴリ,46-597-1836,タンドリーチキン
小カテゴリ,46-597-1837,ナン
小カテゴリ,46-597-1838,ラッシー
小カテゴリ,46-597-1839,サモサ
小カテゴリ,46-597-1840,チャイ
小カテゴリ,46-597-1841,チャパティ
小カテゴリ,46-597-1842,シークカバブ
小カテゴリ,46-597-1843,ビリヤニ
小カテゴリ,46-597-1844,ラッサム
小カテゴリ,46-597-1845,ドーサ
小カテゴリ,46-597-1846,その他のインド料理
小カテゴリ,46-598-1847,生春巻き
小カテゴリ,46-598-1848,フォー
小カテゴリ,46-598-2101,バインミー
小カテゴリ,46-598-1849,その他のベトナム料理
小カテゴリ,46-599-1850,タコス
小カテゴリ,46-599-1851,チリコンカン
小カテゴリ,46-599-1852,トルティーヤ
小カテゴリ,46-599-1853,ブリート・ブリトー
小カテゴリ,46-599-1854,ワカモレ
小カテゴリ,46-599-1855,サルサ
小カテゴリ,46-599-1856,ナチョス
小カテゴリ,46-599-1857,エンチラーダ
小カテゴリ,46-599-1858,ケサディーヤ・ケサディージャ
小カテゴリ,46-599-1859,その他のメキシコ料理
小カテゴリ,47-600-1860,ソーキそば・沖縄そば
小カテゴリ,47-601-1861,海ぶどう
小カテゴリ,47-602-1862,ゴーヤチャンプル
小カテゴリ,47-603-1863,そうめんチャンプルー
小カテゴリ,47-604-1864,ラフテー
小カテゴリ,47-605-1865,ミミガー
小カテゴリ,47-606-1866,ジューシー
小カテゴリ,47-607-1867,サーターアンダーギー
小カテゴリ,47-608-1868,ヒラヤーチー
小カテゴリ,47-609-1869,コーレーグス・島唐辛子
小カテゴリ,47-610-1870,その他の沖縄料理
小カテゴリ,48-611-1871,ジンギスカン
小カテゴリ,48-612-1872,ちゃんちゃん焼き
小カテゴリ,48-613-1873,筑前煮
小カテゴリ,48-614-1874,すいとん
小カテゴリ,48-615-1875,ほうとう
小カテゴリ,48-616-1876,ひつまぶし
小カテゴリ,48-617-1877,ちゃんぽん
小カテゴリ,48-618-1878,明石焼き
小カテゴリ,48-619-1879,いかめし
小カテゴリ,48-620-1880,せんべい汁
小カテゴリ,48-621-1881,皿うどん
小カテゴリ,48-622-1882,きりたんぽ
小カテゴリ,48-623-1883,のっぺい汁
小カテゴリ,48-624-1884,治部煮
小カテゴリ,48-625-1885,いちご煮
小カテゴリ,48-626-1886,三升漬け
小カテゴリ,48-627-1887,三平汁
小カテゴリ,48-628-1888,じゃっぱ汁
小カテゴリ,48-629-1889,辛子蓮根
小カテゴリ,48-630-1890,その他の郷土料理
小カテゴリ,24-631-1891,お食い初め料理
小カテゴリ,24-632-1892,誕生日の料理
小カテゴリ,24-633-1893,結婚記念日
小カテゴリ,24-634-1894,パーティー料理・ホームパーティ
小カテゴリ,24-635-1895,子どものパーティ
小カテゴリ,49-636-1897,きんとん（栗きんとん）
小カテゴリ,49-637-1898,お雑煮
小カテゴリ,49-638-1899,錦玉子・伊達巻
小カテゴリ,49-639-1900,なます
小カテゴリ,49-640-1901,黒豆
小カテゴリ,49-641-1902,数の子
小カテゴリ,49-642-1903,田作り
小カテゴリ,49-643-1904,煮しめ
小カテゴリ,49-644-1905,たたきごぼう
小カテゴリ,49-645-1906,昆布巻き
小カテゴリ,49-646-1907,酢れんこん
小カテゴリ,49-648-1909,おせちの海老料理
小カテゴリ,49-649-1910,八幡巻き
小カテゴリ,49-650-1911,簡単おせち料理
小カテゴリ,49-651-1912,その他のおせち料理
小カテゴリ,50-652-1913,クリスマスケーキ
小カテゴリ,50-653-1914,クリスマスオードブル
小カテゴリ,50-654-1915,クリスマスチキン
小カテゴリ,50-655-1916,クリスマスサラダ
小カテゴリ,50-656-1917,クリスマス向けアレンジ
小カテゴリ,51-657-1918,ひな祭りケーキ
小カテゴリ,51-658-1919,ひな祭りちらしずし
小カテゴリ,51-659-1920,ひな祭り向けアレンジ
小カテゴリ,52-660-1921,ホワイトデーのお菓子
小カテゴリ,52-660-1922,ホワイトデーのチョコ
小カテゴリ,52-660-1923,ホワイトデーのクッキー
小カテゴリ,52-660-1924,ホワイトデー向けアレンジ
小カテゴリ,52-661-1929,お花見・春の行楽
小カテゴリ,52-662-1930,こどもの日
小カテゴリ,52-663-1925,母の日のケーキ
小カテゴリ,52-663-1926,母の日のお菓子
小カテゴリ,52-663-1927,母の日の料理
小カテゴリ,52-663-1928,母の日向けアレンジ
小カテゴリ,53-664-1931,父の日
小カテゴリ,53-665-1932,夏バテ対策
小カテゴリ,53-666-1933,お祭り
小カテゴリ,53-667-1934,十五夜・お月見
小カテゴリ,54-668-1935,ハロウィンのお菓子
小カテゴリ,54-668-1936,ハロウィン向けアレンジ
小カテゴリ,54-669-1937,秋の行楽・紅葉
小カテゴリ,54-670-1938,七五三の料理
小カテゴリ,55-671-1939,節分
小カテゴリ,55-672-1940,恵方巻き
小カテゴリ,55-673-1941,ななくさ（七草粥）
小カテゴリ,55-674-1942,バレンタインのケーキ
小カテゴリ,55-674-1943,バレンタインチョコ
小カテゴリ,55-674-1944,バレンタインの焼き菓子
小カテゴリ,55-674-1945,バレンタイン向けアレンジ
小カテゴリ,19-675-1566,塩麹
小カテゴリ,19-675-1567,醤油麹
小カテゴリ,19-675-1999,塩レモン
小カテゴリ,19-675-1580,にんにく醤油
小カテゴリ,19-675-1581,酒粕
小カテゴリ,19-675-1569,肉味噌
小カテゴリ,19-675-1568,味噌
小カテゴリ,19-675-1570,酢味噌
小カテゴリ,19-675-1571,酢
小カテゴリ,19-675-1572,バルサミコ酢
小カテゴリ,19-675-1573,黒酢
小カテゴリ,19-675-1574,すし酢
小カテゴリ,19-675-1575,梅酢
小カテゴリ,19-675-1576,ポン酢
小カテゴリ,19-675-1577,三杯酢
小カテゴリ,19-675-1578,カレー粉
小カテゴリ,19-675-1579,しょうゆ
小カテゴリ,19-675-2070,田楽味噌
小カテゴリ,19-675-1582,その他の発酵食品・発酵調味料
小カテゴリ,15-676-1947,ナポリタン
小カテゴリ,15-677-1950,ペスカトーレ
小カテゴリ,15-678-1953,アラビアータ
小カテゴリ,15-679-1954,トマトクリームパスタ
小カテゴリ,15-680-1958,トマト系パスタ
小カテゴリ,15-681-1948,ペペロンチーノ
小カテゴリ,15-682-1952,ボンゴレ
小カテゴリ,15-683-1951,たらこパスタ・明太子パスタ
小カテゴリ,15-684-1955,納豆パスタ
小カテゴリ,15-685-1956,きのこパスタ
小カテゴリ,15-686-1957,ツナパスタ
小カテゴリ,15-687-1946,カルボナーラ
小カテゴリ,34-688-1961,りんご
小カテゴリ,34-689-1981,栗
小カテゴリ,34-689-1982,梨
小カテゴリ,34-689-1983,ぶどう
小カテゴリ,34-689-1984,洋梨・ラフランス
小カテゴリ,34-689-1985,ザクロ
小カテゴリ,34-690-1963,グレープフルーツ
小カテゴリ,34-691-1964,キウイ
小カテゴリ,34-692-1965,いちご
小カテゴリ,34-692-1966,デコポン
小カテゴリ,34-693-1967,梅
小カテゴリ,34-693-1968,すだち
小カテゴリ,34-693-1969,ピーナツ（落花生）
小カテゴリ,34-693-1970,桃
小カテゴリ,34-693-1971,プルーン
小カテゴリ,34-693-1972,あんず
小カテゴリ,34-693-1973,夏みかん
小カテゴリ,34-693-1974,チェリー（さくらんぼ）
小カテゴリ,34-693-1975,びわ
小カテゴリ,34-693-1976,スイカ
小カテゴリ,34-693-1977,メロン
小カテゴリ,34-693-1978,イチジク
小カテゴリ,34-693-1979,パイナップル
小カテゴリ,34-693-1980,マンゴー
小カテゴリ,34-695-1986,きんかん
小カテゴリ,34-695-1987,みかん
小カテゴリ,34-695-1988,はっさく
小カテゴリ,34-695-1989,いよかん
小カテゴリ,34-696-1990,その他の果物
小カテゴリ,34-697-1962,バナナ
小カテゴリ,23-698-1992,白味噌鍋
小カテゴリ,39-699-1995,糖質制限・低糖質
小カテゴリ,19-700-1994,ココナッツオイル
小カテゴリ,25-701-1996,シェパーズパイ
小カテゴリ,25-701-1997,ショートブレッド
小カテゴリ,25-701-1998,ジンジャークッキー
小カテゴリ,25-701-2001,その他のイギリス料理
小カテゴリ,34-702-2002,オレンジ
小カテゴリ,18-703-2003,ジャーサラダ
小カテゴリ,40-704-2005,メイソンジャー
小カテゴリ,39-705-2006,血圧が高めの方
小カテゴリ,13-706-2007,もち麦
小カテゴリ,40-707-2008,キッチンバサミ
小カテゴリ,36-708-2060,無限ピーマン
小カテゴリ,36-708-2061,無限キャベツ
小カテゴリ,36-708-2184,無限にんじん
小カテゴリ,39-709-2063,薬膳料理
小カテゴリ,19-710-2071,ごま油
小カテゴリ,19-711-2072,オイスターソース
小カテゴリ,19-711-2073,スイートチリソース
小カテゴリ,19-711-2074,コチュジャン
小カテゴリ,19-711-2075,豆板醤
小カテゴリ,19-711-2076,甜麺醤
小カテゴリ,19-711-2077,XO醤
小カテゴリ,19-711-2078,中華スープ・鶏ガラスープの素
小カテゴリ,19-711-2079,ナンプラー
小カテゴリ,40-712-2081,スキレット
小カテゴリ,41-713-2085,よだれ鶏
小カテゴリ,42-714-2087,チーズタッカルビ
小カテゴリ,48-715-2102,芋煮
小カテゴリ,48-716-2103,五平餅
小カテゴリ,30-717-2116,フライドポテト
小カテゴリ,30-717-2117,ハッシュドポテト
小カテゴリ,30-717-2118,ジャーマンポテト
小カテゴリ,30-717-2119,マッシュポテト
小カテゴリ,30-717-2120,ベイクドポテト
小カテゴリ,30-717-2121,粉ふきいも
小カテゴリ,30-717-2122,じゃがいもガレット
小カテゴリ,30-717-2123,じゃがいも餅
小カテゴリ,31-718-2128,トンテキ
小カテゴリ,31-719-2129,肉巻き
小カテゴリ,31-720-2130,ローストポーク
小カテゴリ,33-721-2131,味付け卵
小カテゴリ,18-722-2183,キャロットラペ
小カテゴリ,23-723-2182,ミルフィーユ鍋
小カテゴリ,39-724-2180,胃に優しい・消化に良い料理
